Year,State,County,State FIPS Code,County Code,County FIPS Code,PovertyRate,Multiple Cause of death,Multiple Cause of death Code,Deaths,Intent,
2018,Texas,"Montgomery County, TX",48,339,48339,9.3,Intentional self-harm by other and unspecified firearm discharge,X74,45,Suicide,
2018,Texas,"Nacogdoches County, TX",48,347,48347,21.6,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Texas,"Nueces County, TX",48,355,48355,16.2,Intentional self-harm by other and unspecified firearm discharge,X74,31,Suicide,
2018,Texas,"Orange County, TX",48,361,48361,13.4,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,Texas,"Parker County, TX",48,367,48367,8.3,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2018,Texas,"Polk County, TX",48,373,48373,15,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Texas,"Potter County, TX",48,375,48375,19.7,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2018,Texas,"Randall County, TX",48,381,48381,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2018,Texas,"Rockwall County, TX",48,397,48397,5.1,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2018,Texas,"Smith County, TX",48,423,48423,15,Intentional self-harm by other and unspecified firearm discharge,X74,29,Suicide,
2018,Texas,"Tarrant County, TX",48,439,48439,12.1,Intentional self-harm by other and unspecified firearm discharge,X74,156,Suicide,
2018,Texas,"Tom Green County, TX",48,451,48451,15.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2018,Texas,"Travis County, TX",48,453,48453,12,Intentional self-harm by other and unspecified firearm discharge,X74,32,Suicide,
2018,Texas,"Wichita County, TX",48,485,48485,17.8,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2018,Texas,"Williamson County, TX",48,491,48491,6.4,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2018,Texas,"El Paso County, TX",48,141,05141,20.5,Assault by handgun discharge,X93,10,Assault,
2018,Texas,"Harris County, TX",48,201,02201,16.5,"Assault by rifle, shotgun and larger firearm discharge",X94,10,Assault,
2018,Texas,"Bell County, TX",48,27,01027,13,Assault by other and unspecified firearm discharge,X95,19,Assault,
2018,Texas,"Bexar County, TX",48,29,01029,17.2,Assault by other and unspecified firearm discharge,X95,107,Assault,
2018,Texas,"Collin County, TX",48,85,01085,6.4,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,Texas,"Dallas County, TX",48,113,01113,14.2,Assault by other and unspecified firearm discharge,X95,168,Assault,
2018,Texas,"Denton County, TX",48,121,01121,7.3,Assault by other and unspecified firearm discharge,X95,11,Assault,
2018,Texas,"El Paso County, TX",48,141,05141,20.5,Assault by other and unspecified firearm discharge,X95,11,Assault,
2018,Texas,"Fort Bend County, TX",48,157,13157,7.9,Assault by other and unspecified firearm discharge,X95,20,Assault,
2018,Texas,"Galveston County, TX",48,167,13167,12.1,Assault by other and unspecified firearm discharge,X95,21,Assault,
2018,Texas,"Harris County, TX",48,201,02201,16.5,Assault by other and unspecified firearm discharge,X95,291,Assault,
2018,Texas,"Jefferson County, TX",48,245,13245,18.7,Assault by other and unspecified firearm discharge,X95,22,Assault,
2018,Texas,"Lubbock County, TX",48,303,13303,17.6,Assault by other and unspecified firearm discharge,X95,13,Assault,
2018,Texas,"Montgomery County, TX",48,339,48339,9.3,Assault by other and unspecified firearm discharge,X95,13,Assault,
2018,Texas,"Nueces County, TX",48,355,48355,16.2,Assault by other and unspecified firearm discharge,X95,23,Assault,
2018,Texas,"Smith County, TX",48,423,48423,15,Assault by other and unspecified firearm discharge,X95,10,Assault,
2018,Texas,"Tarrant County, TX",48,439,48439,12.1,Assault by other and unspecified firearm discharge,X95,61,Assault,
2018,Texas,"Travis County, TX",48,453,48453,12,Assault by other and unspecified firearm discharge,X95,22,Assault,
2018,Texas,"Webb County, TX",48,479,48479,25.7,Assault by other and unspecified firearm discharge,X95,10,Assault,
2019,Texas,"Collin County, TX",48,85,01085,6.1,Intentional self-harm by handgun discharge,X72,21,Suicide,
2019,Texas,"El Paso County, TX",48,141,05141,18.8,Intentional self-harm by handgun discharge,X72,12,Suicide,
2019,Texas,"Fort Bend County, TX",48,157,13157,6.6,Intentional self-harm by handgun discharge,X72,24,Suicide,
2019,Texas,"Galveston County, TX",48,167,13167,11.3,Intentional self-harm by handgun discharge,X72,12,Suicide,
2019,Texas,"Travis County, TX",48,453,48453,10.8,Intentional self-harm by handgun discharge,X72,17,Suicide,
2019,Texas,"Dallas County, TX",48,113,01113,14,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17,Suicide,
2019,Texas,"Harris County, TX",48,201,02201,15,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,16,Suicide,
2019,Texas,"Travis County, TX",48,453,48453,10.8,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2019,Texas,"Bell County, TX",48,27,01027,13.8,Intentional self-harm by other and unspecified firearm discharge,X74,34,Suicide,
2019,Texas,"Bexar County, TX",48,29,01029,15.2,Intentional self-harm by other and unspecified firearm discharge,X74,123,Suicide,
2019,Texas,"Bowie County, TX",48,37,01037,16.8,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Texas,"Brazoria County, TX",48,39,01039,8.6,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2019,Texas,"Cameron County, TX",48,61,01061,25.5,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Texas,"Collin County, TX",48,85,01085,6.1,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2019,Texas,"Comal County, TX",48,91,01091,6.7,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2019,Texas,"Dallas County, TX",48,113,01113,14,Intentional self-harm by other and unspecified firearm discharge,X74,136,Suicide,
2019,Texas,"Denton County, TX",48,121,01121,6.5,Intentional self-harm by other and unspecified firearm discharge,X74,58,Suicide,
2019,Texas,"Ector County, TX",48,135,05135,12.1,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Texas,"El Paso County, TX",48,141,05141,18.8,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2019,Texas,"Fort Bend County, TX",48,157,13157,6.6,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2019,Texas,"Galveston County, TX",48,167,13167,11.3,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2019,Texas,"Grayson County, TX",48,181,13181,11.6,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2019,Texas,"Gregg County, TX",48,183,13183,16.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Texas,"Harris County, TX",48,201,02201,15,Intentional self-harm by other and unspecified firearm discharge,X74,247,Suicide,
2019,Texas,"Hays County, TX",48,209,13209,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Texas,"Henderson County, TX",48,213,13213,17.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2019,Texas,"Hidalgo County, TX",48,215,13215,26.9,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2019,Texas,"Jefferson County, TX",48,245,13245,16.9,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2019,Texas,"Johnson County, TX",48,251,13251,11,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Texas,"Kaufman County, TX",48,257,13257,9.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Texas,"Liberty County, TX",48,291,13291,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2019,Texas,"Lubbock County, TX",48,303,13303,17.9,Intentional self-harm by other and unspecified firearm discharge,X74,25,Suicide,
2019,Texas,"McLennan County, TX",48,309,13309,18,Intentional self-harm by other and unspecified firearm discharge,X74,28,Suicide,
2019,Texas,"Montgomery County, TX",48,339,48339,8.9,Intentional self-harm by other and unspecified firearm discharge,X74,50,Suicide,
2019,Texas,"Nueces County, TX",48,355,48355,16.5,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2019,Texas,"Parker County, TX",48,367,48367,8.2,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2019,Texas,"Potter County, TX",48,375,48375,20.3,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2019,Texas,"Randall County, TX",48,381,48381,9,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2019,Texas,"Smith County, TX",48,423,48423,12.9,Intentional self-harm by other and unspecified firearm discharge,X74,31,Suicide,
2019,Texas,"Tarrant County, TX",48,439,48439,10.2,Intentional self-harm by other and unspecified firearm discharge,X74,141,Suicide,
2019,Texas,"Tom Green County, TX",48,451,48451,12.9,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Texas,"Travis County, TX",48,453,48453,10.8,Intentional self-harm by other and unspecified firearm discharge,X74,58,Suicide,
2019,Texas,"Victoria County, TX",48,469,48469,14.3,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2019,Texas,"Williamson County, TX",48,491,48491,5.4,Intentional self-harm by other and unspecified firearm discharge,X74,40,Suicide,
2019,Texas,"Harris County, TX",48,201,02201,15,"Assault by rifle, shotgun and larger firearm discharge",X94,13,Assault,
2019,Texas,"Bell County, TX",48,27,01027,13.8,Assault by other and unspecified firearm discharge,X95,15,Assault,
2019,Texas,"Bexar County, TX",48,29,01029,15.2,Assault by other and unspecified firearm discharge,X95,107,Assault,
2019,Texas,"Brazoria County, TX",48,39,01039,8.6,Assault by other and unspecified firearm discharge,X95,11,Assault,
2019,Texas,"Dallas County, TX",48,113,01113,14,Assault by other and unspecified firearm discharge,X95,188,Assault,
2019,Texas,"Denton County, TX",48,121,01121,6.5,Assault by other and unspecified firearm discharge,X95,13,Assault,
2019,Texas,"Ector County, TX",48,135,05135,12.1,Assault by other and unspecified firearm discharge,X95,12,Assault,
2019,Texas,"Fort Bend County, TX",48,157,13157,6.6,Assault by other and unspecified firearm discharge,X95,20,Assault,
2019,Texas,"Galveston County, TX",48,167,13167,11.3,Assault by other and unspecified firearm discharge,X95,11,Assault,
2019,Texas,"Harris County, TX",48,201,02201,15,Assault by other and unspecified firearm discharge,X95,343,Assault,
2019,Texas,"Hidalgo County, TX",48,215,13215,26.9,Assault by other and unspecified firearm discharge,X95,17,Assault,
2019,Texas,"Jefferson County, TX",48,245,13245,16.9,Assault by other and unspecified firearm discharge,X95,25,Assault,
2019,Texas,"Lubbock County, TX",48,303,13303,17.9,Assault by other and unspecified firearm discharge,X95,17,Assault,
2019,Texas,"McLennan County, TX",48,309,13309,18,Assault by other and unspecified firearm discharge,X95,12,Assault,
2019,Texas,"Montgomery County, TX",48,339,48339,8.9,Assault by other and unspecified firearm discharge,X95,19,Assault,
2019,Texas,"Nueces County, TX",48,355,48355,16.5,Assault by other and unspecified firearm discharge,X95,24,Assault,
2019,Texas,"Tarrant County, TX",48,439,48439,10.2,Assault by other and unspecified firearm discharge,X95,80,Assault,
2019,Texas,"Travis County, TX",48,453,48453,10.8,Assault by other and unspecified firearm discharge,X95,27,Assault,
2020,Texas,"Brazoria County, TX",48,39,01039,8.3,Intentional self-harm by handgun discharge,X72,10,Suicide,
2020,Texas,"Collin County, TX",48,85,01085,6.2,Intentional self-harm by handgun discharge,X72,19,Suicide,
2020,Texas,"El Paso County, TX",48,141,05141,17.6,Intentional self-harm by handgun discharge,X72,10,Suicide,
2020,Texas,"Fort Bend County, TX",48,157,13157,7.4,Intentional self-harm by handgun discharge,X72,23,Suicide,
2020,Texas,"Midland County, TX",48,329,48329,9.7,Intentional self-harm by handgun discharge,X72,11,Suicide,
2020,Texas,"Taylor County, TX",48,441,48441,12.2,Intentional self-harm by handgun discharge,X72,13,Suicide,
2020,Texas,"Bexar County, TX",48,29,01029,15,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,Suicide,
2020,Texas,"Collin County, TX",48,85,01085,6.2,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,Suicide,
2020,Texas,"Dallas County, TX",48,113,01113,13.7,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2020,Texas,"Harris County, TX",48,201,02201,15.9,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,21,Suicide,
2020,Texas,"Aransas County, TX",48,7,01007,17.1,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Texas,"Bastrop County, TX",48,21,01021,10.8,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Texas,"Bell County, TX",48,27,01027,14.7,Intentional self-harm by other and unspecified firearm discharge,X74,30,Suicide,
2020,Texas,"Bexar County, TX",48,29,01029,15,Intentional self-harm by other and unspecified firearm discharge,X74,117,Suicide,
2020,Texas,"Bowie County, TX",48,37,01037,17.4,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Texas,"Brazoria County, TX",48,39,01039,8.3,Intentional self-harm by other and unspecified firearm discharge,X74,28,Suicide,
2020,Texas,"Brazos County, TX",48,41,01041,22.3,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Texas,"Cameron County, TX",48,61,01061,24.4,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Texas,"Collin County, TX",48,85,01085,6.2,Intentional self-harm by other and unspecified firearm discharge,X74,39,Suicide,
2020,Texas,"Comal County, TX",48,91,01091,7.5,Intentional self-harm by other and unspecified firearm discharge,X74,29,Suicide,
2020,Texas,"Dallas County, TX",48,113,01113,13.7,Intentional self-harm by other and unspecified firearm discharge,X74,134,Suicide,
2020,Texas,"Denton County, TX",48,121,01121,6.9,Intentional self-harm by other and unspecified firearm discharge,X74,55,Suicide,
2020,Texas,"Ector County, TX",48,135,05135,13.6,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2020,Texas,"El Paso County, TX",48,141,05141,17.6,Intentional self-harm by other and unspecified firearm discharge,X74,30,Suicide,
2020,Texas,"Fort Bend County, TX",48,157,13157,7.4,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2020,Texas,"Galveston County, TX",48,167,13167,9.9,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2020,Texas,"Grayson County, TX",48,181,13181,13.6,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Texas,"Gregg County, TX",48,183,13183,18.1,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2020,Texas,"Guadalupe County, TX",48,187,13187,8.5,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2020,Texas,"Harris County, TX",48,201,02201,15.9,Intentional self-harm by other and unspecified firearm discharge,X74,250,Suicide,
2020,Texas,"Harrison County, TX",48,203,17203,15.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Texas,"Hays County, TX",48,209,13209,9.6,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,Texas,"Hidalgo County, TX",48,215,13215,23.9,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2020,Texas,"Jefferson County, TX",48,245,13245,18.3,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2020,Texas,"Johnson County, TX",48,251,13251,9.5,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2020,Texas,"Kaufman County, TX",48,257,13257,9.2,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2020,Texas,"Liberty County, TX",48,291,13291,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Texas,"Lubbock County, TX",48,303,13303,15.8,Intentional self-harm by other and unspecified firearm discharge,X74,31,Suicide,
2020,Texas,"McLennan County, TX",48,309,13309,17,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2020,Texas,"Montgomery County, TX",48,339,48339,8.2,Intentional self-harm by other and unspecified firearm discharge,X74,54,Suicide,
2020,Texas,"Nueces County, TX",48,355,48355,17.5,Intentional self-harm by other and unspecified firearm discharge,X74,27,Suicide,
2020,Texas,"Parker County, TX",48,367,48367,8,Intentional self-harm by other and unspecified firearm discharge,X74,22,Suicide,
2020,Texas,"Potter County, TX",48,375,48375,20.8,Intentional self-harm by other and unspecified firearm discharge,X74,16,Suicide,
2020,Texas,"Randall County, TX",48,381,48381,9.6,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2020,Texas,"Rusk County, TX",48,401,48401,14.2,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2020,Texas,"Smith County, TX",48,423,48423,12.7,Intentional self-harm by other and unspecified firearm discharge,X74,28,Suicide,
2020,Texas,"Tarrant County, TX",48,439,48439,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,154,Suicide,
2020,Texas,"Travis County, TX",48,453,48453,10.2,Intentional self-harm by other and unspecified firearm discharge,X74,63,Suicide,
2020,Texas,"Williamson County, TX",48,491,48491,5.6,Intentional self-harm by other and unspecified firearm discharge,X74,25,Suicide,
2020,Texas,"Wise County, TX",48,497,48497,10,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2020,Texas,"Dallas County, TX",48,113,01113,13.7,"Assault by rifle, shotgun and larger firearm discharge",X94,11,Assault,
2020,Texas,"Bell County, TX",48,27,01027,14.7,Assault by other and unspecified firearm discharge,X95,34,Assault,
2020,Texas,"Bexar County, TX",48,29,01029,15,Assault by other and unspecified firearm discharge,X95,141,Assault,
2020,Texas,"Brazoria County, TX",48,39,01039,8.3,Assault by other and unspecified firearm discharge,X95,14,Assault,
2020,Texas,"Cameron County, TX",48,61,01061,24.4,Assault by other and unspecified firearm discharge,X95,13,Assault,
2020,Texas,"Collin County, TX",48,85,01085,6.2,Assault by other and unspecified firearm discharge,X95,19,Assault,
2020,Texas,"Dallas County, TX",48,113,01113,13.7,Assault by other and unspecified firearm discharge,X95,239,Assault,
2020,Texas,"Denton County, TX",48,121,01121,6.9,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Texas,"Ector County, TX",48,135,05135,13.6,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Texas,"El Paso County, TX",48,141,05141,17.6,Assault by other and unspecified firearm discharge,X95,13,Assault,
2020,Texas,"Fort Bend County, TX",48,157,13157,7.4,Assault by other and unspecified firearm discharge,X95,36,Assault,
2020,Texas,"Galveston County, TX",48,167,13167,9.9,Assault by other and unspecified firearm discharge,X95,32,Assault,
2020,Texas,"Gregg County, TX",48,183,13183,18.1,Assault by other and unspecified firearm discharge,X95,12,Assault,
2020,Texas,"Harris County, TX",48,201,02201,15.9,Assault by other and unspecified firearm discharge,X95,465,Assault,
2020,Texas,"Hidalgo County, TX",48,215,13215,23.9,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Texas,"Jefferson County, TX",48,245,13245,18.3,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Texas,"Kaufman County, TX",48,257,13257,9.2,Assault by other and unspecified firearm discharge,X95,11,Assault,
2020,Texas,"Liberty County, TX",48,291,13291,14.4,Assault by other and unspecified firearm discharge,X95,10,Assault,
2020,Texas,"Lubbock County, TX",48,303,13303,15.8,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Texas,"McLennan County, TX",48,309,13309,17,Assault by other and unspecified firearm discharge,X95,19,Assault,
2020,Texas,"Montgomery County, TX",48,339,48339,8.2,Assault by other and unspecified firearm discharge,X95,22,Assault,
2020,Texas,"Nueces County, TX",48,355,48355,17.5,Assault by other and unspecified firearm discharge,X95,31,Assault,
2020,Texas,"Smith County, TX",48,423,48423,12.7,Assault by other and unspecified firearm discharge,X95,10,Assault,
2020,Texas,"Tarrant County, TX",48,439,48439,10.5,Assault by other and unspecified firearm discharge,X95,137,Assault,
2020,Texas,"Travis County, TX",48,453,48453,10.2,Assault by other and unspecified firearm discharge,X95,34,Assault,
2020,Texas,"Williamson County, TX",48,491,48491,5.6,Assault by other and unspecified firearm discharge,X95,11,Assault,
2021,Texas,"Brazoria County, TX",48,39,01039,9,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Texas,"Collin County, TX",48,85,01085,6.6,Intentional self-harm by handgun discharge,X72,20,Suicide,
2021,Texas,"El Paso County, TX",48,141,05141,20.1,Intentional self-harm by handgun discharge,X72,16,Suicide,
2021,Texas,"Fort Bend County, TX",48,157,13157,7.2,Intentional self-harm by handgun discharge,X72,20,Suicide,
2021,Texas,"Taylor County, TX",48,441,48441,17.9,Intentional self-harm by handgun discharge,X72,14,Suicide,
2021,Texas,"Williamson County, TX",48,491,48491,6,Intentional self-harm by handgun discharge,X72,11,Suicide,
2021,Texas,"Bexar County, TX",48,29,01029,14.8,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,Suicide,
2021,Texas,"Dallas County, TX",48,113,01113,14.4,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,12,Suicide,
2021,Texas,"Harris County, TX",48,201,02201,16.4,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,20,Suicide,
2021,Texas,"Tarrant County, TX",48,439,48439,11.6,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,Suicide,
2021,Texas,"Bastrop County, TX",48,21,01021,11.5,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Texas,"Bell County, TX",48,27,01027,14.3,Intentional self-harm by other and unspecified firearm discharge,X74,34,Suicide,
2021,Texas,"Bexar County, TX",48,29,01029,14.8,Intentional self-harm by other and unspecified firearm discharge,X74,172,Suicide,
2021,Texas,"Bowie County, TX",48,37,01037,17.8,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2021,Texas,"Brazoria County, TX",48,39,01039,9,Intentional self-harm by other and unspecified firearm discharge,X74,26,Suicide,
2021,Texas,"Collin County, TX",48,85,01085,6.6,Intentional self-harm by other and unspecified firearm discharge,X74,44,Suicide,
2021,Texas,"Comal County, TX",48,91,01091,5.3,Intentional self-harm by other and unspecified firearm discharge,X74,21,Suicide,
2021,Texas,"Dallas County, TX",48,113,01113,14.4,Intentional self-harm by other and unspecified firearm discharge,X74,132,Suicide,
2021,Texas,"Denton County, TX",48,121,01121,7.4,Intentional self-harm by other and unspecified firearm discharge,X74,65,Suicide,
2021,Texas,"Ector County, TX",48,135,05135,16.6,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Texas,"Ellis County, TX",48,139,05139,8.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Texas,"El Paso County, TX",48,141,05141,20.1,Intentional self-harm by other and unspecified firearm discharge,X74,29,Suicide,
2021,Texas,"Fort Bend County, TX",48,157,13157,7.2,Intentional self-harm by other and unspecified firearm discharge,X74,37,Suicide,
2021,Texas,"Galveston County, TX",48,167,13167,12.1,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2021,Texas,"Grayson County, TX",48,181,13181,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2021,Texas,"Gregg County, TX",48,183,13183,16.1,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Texas,"Guadalupe County, TX",48,187,13187,9.5,Intentional self-harm by other and unspecified firearm discharge,X74,14,Suicide,
2021,Texas,"Harris County, TX",48,201,02201,16.4,Intentional self-harm by other and unspecified firearm discharge,X74,308,Suicide,
2021,Texas,"Hays County, TX",48,209,13209,12.4,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,Texas,"Henderson County, TX",48,213,13213,15.8,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Texas,"Hidalgo County, TX",48,215,13215,28.8,Intentional self-harm by other and unspecified firearm discharge,X74,24,Suicide,
2021,Texas,"Hood County, TX",48,221,13221,10.2,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Texas,"Hunt County, TX",48,231,02231,13.8,Intentional self-harm by other and unspecified firearm discharge,X74,15,Suicide,
2021,Texas,"Jefferson County, TX",48,245,13245,19.2,Intentional self-harm by other and unspecified firearm discharge,X74,19,Suicide,
2021,Texas,"Johnson County, TX",48,251,13251,9.8,Intentional self-harm by other and unspecified firearm discharge,X74,20,Suicide,
2021,Texas,"Kaufman County, TX",48,257,13257,8.9,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Texas,"Lubbock County, TX",48,303,13303,16.1,Intentional self-harm by other and unspecified firearm discharge,X74,36,Suicide,
2021,Texas,"McLennan County, TX",48,309,13309,14.7,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Texas,"Montgomery County, TX",48,339,48339,10.5,Intentional self-harm by other and unspecified firearm discharge,X74,74,Suicide,
2021,Texas,"Nacogdoches County, TX",48,347,48347,20.8,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Texas,"Nueces County, TX",48,355,48355,18.2,Intentional self-harm by other and unspecified firearm discharge,X74,43,Suicide,
2021,Texas,"Orange County, TX",48,361,48361,12.5,Intentional self-harm by other and unspecified firearm discharge,X74,12,Suicide,
2021,Texas,"Parker County, TX",48,367,48367,7.9,Intentional self-harm by other and unspecified firearm discharge,X74,13,Suicide,
2021,Texas,"Potter County, TX",48,375,48375,20.7,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Texas,"Randall County, TX",48,381,48381,9.1,Intentional self-harm by other and unspecified firearm discharge,X74,18,Suicide,
2021,Texas,"Rockwall County, TX",48,397,48397,5.1,Intentional self-harm by other and unspecified firearm discharge,X74,11,Suicide,
2021,Texas,"Smith County, TX",48,423,48423,13,Intentional self-harm by other and unspecified firearm discharge,X74,25,Suicide,
2021,Texas,"Tarrant County, TX",48,439,48439,11.6,Intentional self-harm by other and unspecified firearm discharge,X74,173,Suicide,
2021,Texas,"Travis County, TX",48,453,48453,11.2,Intentional self-harm by other and unspecified firearm discharge,X74,86,Suicide,
2021,Texas,"Wichita County, TX",48,485,48485,14.6,Intentional self-harm by other and unspecified firearm discharge,X74,10,Suicide,
2021,Texas,"Williamson County, TX",48,491,48491,6,Intentional self-harm by other and unspecified firearm discharge,X74,35,Suicide,
2021,Texas,"El Paso County, TX",48,141,05141,20.1,Assault by handgun discharge,X93,13,Assault,
2021,Texas,"Fort Bend County, TX",48,157,13157,7.2,Assault by handgun discharge,X93,10,Assault,
2021,Texas,"Dallas County, TX",48,113,01113,14.4,"Assault by rifle, shotgun and larger firearm discharge",X94,13,Assault,
2021,Texas,"Bell County, TX",48,27,01027,14.3,Assault by other and unspecified firearm discharge,X95,20,Assault,
2021,Texas,"Bexar County, TX",48,29,01029,14.8,Assault by other and unspecified firearm discharge,X95,176,Assault,
2021,Texas,"Bowie County, TX",48,37,01037,17.8,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Texas,"Brazoria County, TX",48,39,01039,9,Assault by other and unspecified firearm discharge,X95,16,Assault,
2021,Texas,"Brazos County, TX",48,41,01041,22.6,Assault by other and unspecified firearm discharge,X95,13,Assault,
2021,Texas,"Cameron County, TX",48,61,01061,24.6,Assault by other and unspecified firearm discharge,X95,14,Assault,
2021,Texas,"Collin County, TX",48,85,01085,6.6,Assault by other and unspecified firearm discharge,X95,28,Assault,
2021,Texas,"Dallas County, TX",48,113,01113,14.4,Assault by other and unspecified firearm discharge,X95,249,Assault,
2021,Texas,"Denton County, TX",48,121,01121,7.4,Assault by other and unspecified firearm discharge,X95,25,Assault,
2021,Texas,"Ellis County, TX",48,139,05139,8.8,Assault by other and unspecified firearm discharge,X95,10,Assault,
2021,Texas,"El Paso County, TX",48,141,05141,20.1,Assault by other and unspecified firearm discharge,X95,18,Assault,
